formation_date,effective_date,signal_date,variant,lexicon,lambda,direction,ticker,sector,base_weight,ticker_z,tilt_multiplier,pre_normalisation_weight,target_weight,signal_available,clipped_to_zero,fallback_used
2022-11-30,2022-12-01,2022-11-30,Extended Sentiment Momentum,extended,1.0,momentum,QCOM,Tech,0.0,-0.7240781051634202,0.2759218948365798,0.0,0.0,True,False,False
2022-11-30,2022-12-01,2022-11-30,Extended Sentiment Momentum,extended,1.0,momentum,SBUX,Consumer,0.0,,1.0,0.0,0.0,False,False,False
2022-11-30,2022-12-01,2022-11-30,Extended Sentiment Momentum,extended,1.0,momentum,SHW,Materials,0.0,-0.11215096020288377,0.8878490397971163,0.0,0.0,True,False,False
2022-11-30,2022-12-01,2022-11-30,Extended Sentiment Momentum,extended,1.0,momentum,SLB,Energy,0.0,,1.0,0.0,0.0,False,False,False
2022-11-30,2022-12-01,2022-11-30,Extended Sentiment Momentum,extended,1.0,momentum,SO,Utilities,0.0,,1.0,0.0,0.0,False,False,False
2022-11-30,2022-12-01,2022-11-30,Extended Sentiment Momentum,extended,1.0,momentum,T,Comm,0.0,-0.46399722562159035,0.5360027743784097,0.0,0.0,True,False,False
2022-11-30,2022-12-01,2022-11-30,Extended Sentiment Momentum,extended,1.0,momentum,TMUS,Comm,0.0,1.82845237325205,2.82845237325205,0.0,0.0,True,False,False
2022-11-30,2022-12-01,2022-11-30,Extended Sentiment Momentum,extended,1.0,momentum,TTWO,Comm,0.0365480005087775,,1.0,0.0365480005087775,0.02990051604418055,False,False,False
2022-11-30,2022-12-01,2022-11-30,Extended Sentiment Momentum,extended,1.0,momentum,UPS,Industrials,0.0,-0.04199754530560826,0.9580024546943917,0.0,0.0,True,False,False
2022-11-30,2022-12-01,2022-11-30,Extended Sentiment Momentum,extended,1.0,momentum,USB,Financials,0.0,-1.5072982503627352,-0.5072982503627352,-0.0,-0.0,True,False,False
2022-11-30,2022-12-01,2022-11-30,Extended Sentiment Momentum,extended,1.0,momentum,V,Financials,0.0,0.3453906569585684,1.3453906569585685,0.0,0.0,True,False,False
2022-11-30,2022-12-01,2022-11-30,Extended Sentiment Momentum,extended,1.0,momentum,WFC,Financials,0.0,,1.0,0.0,0.0,False,False,False
2022-11-30,2022-12-01,2022-11-30,Extended Sentiment Momentum,extended,1.0,momentum,WMT,Consumer,0.1123796898680799,1.03856164449172,2.03856164449172,0.22909292538494247,0.18742466333926008,True,False,False
2022-11-30,2022-12-01,2022-11-30,Extended Sentiment Momentum,extended,1.0,momentum,XOM,Energy,0.0155801771574935,0.3571027169203202,1.3571027169203203,0.02114390075053434,0.01729817048339152,True,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,ABBV,Healthcare,0.0780299846514553,-0.6328939858725722,0.3671060141274278,0.028645276647820128,0.02643857399628749,True,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,ABT,Healthcare,0.0,-0.5046208409907672,0.4953791590092328,0.0,0.0,True,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,ADBE,Tech,0.0,-2.4947553358570236,-1.4947553358570236,-0.0,-0.0,True,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,AEP,Utilities,0.0,-0.49955876905374746,0.5004412309462525,0.0,0.0,True,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,AMD,Tech,0.0,-1.4318800378886043,-0.4318800378886043,-0.0,-0.0,True,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,AMGN,Healthcare,0.1763114654714215,,1.0,0.1763114654714215,0.16272922700555567,False,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,AMT,RealEstate,0.0,-0.47145569998631187,0.5285443000136881,0.0,0.0,True,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,BA,Industrials,0.0,,1.0,0.0,0.0,False,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,CAT,Industrials,0.0,0.6589478455481268,1.6589478455481268,0.0,0.0,True,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,CCI,RealEstate,0.0,,1.0,0.0,0.0,False,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,CMCSA,Comm,0.0,2.0133100066566656,3.0133100066566656,0.0,0.0,True,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,COP,Energy,0.0,1.4768143758397634,2.4768143758397634,0.0,0.0,True,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,CVX,Energy,0.0522800106494199,0.24353085960605939,1.2435308596060595,0.06501180658308707,0.06000359082271519,True,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,D,Utilities,0.017383203564278,-0.4246348035791767,0.5753651964208233,0.010001690333183967,0.00923120531223637,True,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,DD,Materials,0.0,,1.0,0.0,0.0,False,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,DIS,Consumer,0.0,1.4767080300423308,2.4767080300423308,0.0,0.0,True,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,DOW,Materials,0.0,,1.0,0.0,0.0,False,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,DUK,Utilities,0.0171448605754869,1.1696143907034158,2.1696143907034156,0.03719773623118002,0.03433219074591402,True,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,EA,Comm,0.1050361931431727,,1.0,0.1050361931431727,0.09694467953115206,False,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,GE,Industrials,0.0,,1.0,0.0,0.0,False,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,GILD,Healthcare,0.0099375847053083,,1.0,0.0099375847053083,0.0091720380922089,False,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,GS,Financials,0.0,1.097566380384426,2.0975663803844258,0.0,0.0,True,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,INTC,Tech,0.0,-0.17206650402306237,0.8279334959769377,0.0,0.0,True,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,KO,Consumer,0.091981060358994,-0.49263112521448643,0.5073688747855136,0.0466683270959212,0.0430732100924693,True,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,MMM,Industrials,0.0,-0.1497851893125464,0.8502148106874536,0.0,0.0,True,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,MRK,Healthcare,0.2217544222570658,0.8139525112860289,1.8139525112860289,0.40225199114198695,0.37126431570947005,True,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,MS,Financials,0.0,,1.0,0.0,0.0,False,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,NEE,Utilities,0.0,1.1464303749931601,2.14643037499316,0.0,0.0,True,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,NEM,Materials,0.0148006689189804,-0.9567332813271014,0.04326671867289855,0.0006403763782882385,0.0005910446762655575,True,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,NKE,Consumer,0.0,0.44240940383884647,1.4424094038388464,0.0,0.0,True,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,NUE,Materials,0.0,,1.0,0.0,0.0,False,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,NVDA,Tech,0.0,-1.6856121234361081,-0.6856121234361081,-0.0,-0.0,True,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,O,RealEstate,0.0607209536022291,0.6936952854073034,1.6936952854073035,0.10284279284153106,0.09492024887574609,True,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,OXY,Energy,0.0,1.7093917515746997,2.7093917515746995,0.0,0.0,True,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,PLD,RealEstate,0.0,,1.0,0.0,0.0,False,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,PSA,RealEstate,0.0,,1.0,0.0,0.0,False,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,QCOM,Tech,0.0,-0.4294259446517037,0.5705740553482963,0.0,0.0,True,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,SBUX,Consumer,0.0,-0.22918331103451403,0.7708166889654859,0.0,0.0,True,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,SHW,Materials,0.0,,1.0,0.0,0.0,False,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,SLB,Energy,0.0,0.4782011633103659,1.478201163310366,0.0,0.0,True,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,SO,Utilities,0.0,-0.4421658924340747,0.5578341075659252,0.0,0.0,True,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,T,Comm,0.003471471912062,-0.6046723978213285,0.39532760217867147,0.0013723686670260784,0.0012666475872948682,True,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,TMUS,Comm,0.0,-1.6712367850677647,-0.6712367850677647,-0.0,-0.0,True,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,TTWO,Comm,0.0353227330228007,,1.0,0.0353227330228007,0.03260162931069096,False,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,UPS,Industrials,0.0,0.4469576277436589,1.4469576277436589,0.0,0.0,True,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,USB,Financials,0.0,,1.0,0.0,0.0,False,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,V,Financials,0.0,,1.0,0.0,0.0,False,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,WFC,Financials,0.0,-0.6067960334143586,0.3932039665856414,0.0,0.0,True,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,WMT,Consumer,0.107154563576261,-0.6340892017922615,0.36591079820773853,0.03920901188979153,0.03618852681768237,True,False,False
2022-12-30,2023-01-03,2022-12-30,Extended Sentiment Momentum,extended,1.0,momentum,XOM,Energy,0.0086708235910638,1.6544091376075425,2.6544091376075425,0.023015913370702794,0.021242871424311246,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,ABBV,Healthcare,0.0624553286858686,0.10883471014727611,1.1088347101472762,0.06925263628054798,0.09864490113847633,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,ABT,Healthcare,0.0,-0.48051095128137405,0.5194890487186259,0.0,0.0,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,ADBE,Tech,0.0,,1.0,0.0,0.0,False,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,AEP,Utilities,0.0,-0.4698771762239753,0.5301228237760247,0.0,0.0,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,AMD,Tech,0.0,-0.9726797449087233,0.02732025509127667,0.0,0.0,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,AMGN,Healthcare,0.179484195163313,-1.3454064918770705,-0.3454064918770705,-0.061995006198739405,0.0,True,True,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,AMT,RealEstate,0.0,0.9832597858489296,1.9832597858489296,0.0,0.0,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,BA,Industrials,0.0,,1.0,0.0,0.0,False,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,CAT,Industrials,0.0,-0.08371291612767902,0.9162870838723209,0.0,0.0,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,CCI,RealEstate,0.0,0.5177144413793807,1.5177144413793808,0.0,0.0,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,CMCSA,Comm,0.0,-0.2603121569543253,0.7396878430456747,0.0,0.0,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,COP,Energy,0.0,-0.5164156350466897,0.48358436495331025,0.0,0.0,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,CVX,Energy,0.0510855436894733,1.2278395653837564,2.227839565383756,0.11381039545054909,0.16211390368259174,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,D,Utilities,0.0349854045843089,-1.2392363034143998,-0.23923630341439983,-0.008369778866207258,0.0,True,True,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,DD,Materials,0.0,-1.8988800409849989,-0.8988800409849989,-0.0,-0.0,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,DIS,Consumer,0.0,0.47790417692098064,1.4779041769209806,0.0,0.0,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,DOW,Materials,0.0,0.5087931514051761,1.5087931514051762,0.0,0.0,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,DUK,Utilities,0.005568490310553,-0.43428171295005563,0.5657182870499444,0.003150196799940256,0.004487206099100321,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,EA,Comm,0.1339849158547454,-0.5548546502958971,0.4451453497041029,0.05964276222323544,0.08495639587354287,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,GE,Industrials,0.0,1.2766441564593358,2.276644156459336,0.0,0.0,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,GILD,Healthcare,0.0,0.35859048316623054,1.3585904831662305,0.0,0.0,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,GS,Financials,0.0,0.5667115262084127,1.5667115262084126,0.0,0.0,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,INTC,Tech,0.0,-1.0840416169422349,-0.08404161694223489,-0.0,-0.0,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,KO,Consumer,0.0775456712325052,-0.7108244303989928,0.2891755696010072,0.022424313648752133,0.03194166058918207,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,MMM,Industrials,0.0,,1.0,0.0,0.0,False,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,MRK,Healthcare,0.213952211296794,0.5515303250815445,1.5515303250815444,0.3319533439452301,0.47284127442324636,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,MS,Financials,0.0,-2.355853647940204,-1.355853647940204,-0.0,-0.0,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,NEE,Utilities,0.0,-0.9895895245895813,0.01041047541041873,0.0,0.0,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,NEM,Materials,0.0070908044111402,,1.0,0.0070908044111402,0.01010028986182679,False,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,NKE,Consumer,0.0,-0.2757886818562136,0.7242113181437864,0.0,0.0,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,NUE,Materials,0.0,-0.4584460379710027,0.5415539620289973,0.0,0.0,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,NVDA,Tech,0.0,-1.1775061117080712,-0.17750611170807118,-0.0,-0.0,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,O,RealEstate,0.0736320625993736,-2.888174059850022,-1.888174059850022,-0.13903015057339022,0.0,True,True,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,OXY,Energy,0.0,-2.32878019600493,-1.3287801960049301,-0.0,-0.0,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,PLD,RealEstate,0.0,-0.41189590849035074,0.5881040915096493,0.0,0.0,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,PSA,RealEstate,0.0,,1.0,0.0,0.0,False,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,QCOM,Tech,0.0,0.10567282687724237,1.1056728268772424,0.0,0.0,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,SBUX,Consumer,0.0,0.7574190718691683,1.7574190718691685,0.0,0.0,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,SHW,Materials,0.0,,1.0,0.0,0.0,False,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,SLB,Energy,0.0,0.6062761305944872,1.606276130594487,0.0,0.0,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,SO,Utilities,0.0,,1.0,0.0,0.0,False,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,T,Comm,0.0293561880679352,-0.48502215407523647,0.5149778459247636,0.015117786495787518,0.021534090749530554,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,TMUS,Comm,0.0,-0.36256612284631734,0.6374338771536827,0.0,0.0,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,TTWO,Comm,0.0224902368443296,-0.25337925521514815,0.7466207447848519,0.016791677383101083,0.023918415880876103,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,UPS,Industrials,0.0,0.8508271483411415,1.8508271483411414,0.0,0.0,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,USB,Financials,0.0,,1.0,0.0,0.0,False,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,V,Financials,0.0,-0.4767581841646902,0.5232418158353098,0.0,0.0,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,WFC,Financials,0.0,0.7507222710428163,1.7507222710428163,0.0,0.0,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,WMT,Consumer,0.1009349645166784,-0.499661727821222,0.500338272178778,0.05050162574870114,0.07193557020893149,True,False,False
2023-01-31,2023-02-01,2023-01-31,Extended Sentiment Momentum,extended,1.0,momentum,XOM,Energy,0.0074339827429809,0.6551225304704037,1.6551225304704036,0.01230415232903586,0.017526291492695384,True,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,ABBV,Healthcare,0.0481755568067205,,1.0,0.0481755568067205,0.05014053427774182,False,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,ABT,Healthcare,0.0,-0.40008291640902827,0.5999170835909717,0.0,0.0,True,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,ADBE,Tech,0.0,3.0045814677079408,4.004581467707941,0.0,0.0,True,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,AEP,Utilities,0.0,-0.4617294331150756,0.5382705668849244,0.0,0.0,True,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,AMD,Tech,0.0,-0.4465088115898225,0.5534911884101775,0.0,0.0,True,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,AMGN,Healthcare,0.2012722097173386,-1.3194632250885014,-0.31946322508850145,-0.06429906923699022,0.0,True,True,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,AMT,RealEstate,0.0,,1.0,0.0,0.0,False,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,BA,Industrials,0.0,,1.0,0.0,0.0,False,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,CAT,Industrials,0.0,0.7600337321174355,1.7600337321174355,0.0,0.0,True,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,CCI,RealEstate,0.0,,1.0,0.0,0.0,False,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,CMCSA,Comm,0.0,-0.2424069958910733,0.7575930041089267,0.0,0.0,True,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,COP,Energy,0.0,,1.0,0.0,0.0,False,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,CVX,Energy,0.0609743809176407,0.02630881101714051,1.0263088110171406,0.06257854438209005,0.06513098877569509,True,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,D,Utilities,0.0050160221447582,-0.38837706690698465,0.6116229330930154,0.0030679141766365285,0.0031930478053832285,True,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,DD,Materials,0.0,,1.0,0.0,0.0,False,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,DIS,Consumer,0.0,0.7975849795800152,1.7975849795800152,0.0,0.0,True,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,DOW,Materials,0.0,,1.0,0.0,0.0,False,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,DUK,Utilities,0.0480720016187202,,1.0,0.0480720016187202,0.050032755296081095,False,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,EA,Comm,0.0943244599228959,0.7243949562625296,1.7243949562625296,0.1626526229432288,0.16928687402138937,True,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,GE,Industrials,0.0,1.8345257755676752,2.834525775567675,0.0,0.0,True,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,GILD,Healthcare,0.0,,1.0,0.0,0.0,False,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,GS,Financials,0.0,-0.7841105568361789,0.21588944316382108,0.0,0.0,True,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,INTC,Tech,0.0,1.6317861862463747,2.6317861862463747,0.0,0.0,True,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,KO,Consumer,0.0828562039232986,-0.15656802039449505,0.843431979605505,0.06988357209762514,0.07273397287902662,True,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,MMM,Industrials,0.0,,1.0,0.0,0.0,False,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,MRK,Healthcare,0.2056323240410586,0.738721454582158,1.738721454582158,0.3575373335657791,0.3721205133373056,True,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,MS,Financials,0.0,-0.6651054272306206,0.3348945727693794,0.0,0.0,True,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,NEE,Utilities,0.0,-0.6374032192759908,0.36259678072400925,0.0,0.0,True,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,NEM,Materials,0.0009364520535057,,1.0,0.0009364520535057,0.0009746479210742438,False,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,NKE,Consumer,0.0,-0.2527400634183006,0.7472599365816994,0.0,0.0,True,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,NUE,Materials,0.0,-0.3647069916648792,0.6352930083351208,0.0,0.0,True,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,NVDA,Tech,0.0,0.196528202019786,1.196528202019786,0.0,0.0,True,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,O,RealEstate,0.0864999533384704,-0.6383917122341728,0.3616082877658272,0.03127910001854823,0.03255490731428655,True,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,OXY,Energy,0.0,0.5010526331808105,1.5010526331808105,0.0,0.0,True,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,PLD,RealEstate,0.0,1.4043047949142031,2.404304794914203,0.0,0.0,True,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,PSA,RealEstate,0.0,,1.0,0.0,0.0,False,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,QCOM,Tech,0.0,,1.0,0.0,0.0,False,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,SBUX,Consumer,0.0,,1.0,0.0,0.0,False,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,SHW,Materials,0.0,,1.0,0.0,0.0,False,False,False
2023-02-28,2023-03-01,2023-02-28,Extended Sentiment Momentum,extended,1.0,momentum,SLB,Energy,0.0,,1.0,0.0,0.0,False,False,False
