date,ticker,extended_z_expanding
2022-11-11,WFC,2.068636125387481
2022-11-11,WMT,2.1056272046978965
2022-11-11,XOM,-1.8748553826936003
2022-11-14,ABBV,0.6188513191857318
2022-11-14,ABT,0.8505063557783042
2022-11-14,ADBE,0.5758476988557997
2022-11-14,AEP,-0.4610795494828722
2022-11-14,AMD,-0.47570306555842923
2022-11-14,AMGN,-0.870887228536015
2022-11-14,AMT,-0.41413894642304955
2022-11-14,BA,
2022-11-14,CAT,0.343715346124509
2022-11-14,CCI,-0.42976548606996845
2022-11-14,CMCSA,-0.04335341828873312
2022-11-14,COP,-0.32059101855948025
2022-11-14,CVX,0.40727684662971725
2022-11-14,D,-1.2763049202491688
2022-11-14,DD,
2022-11-14,DIS,-1.1255567254949654
2022-11-14,DOW,-0.2010768760302979
2022-11-14,DUK,0.23852856474119452
2022-11-14,EA,0.7561416317618712
2022-11-14,GE,-0.2852260851076623
2022-11-14,GILD,-0.15076893521612872
2022-11-14,GS,-2.060989611311553
2022-11-14,INTC,-1.1996659016395688
2022-11-14,KO,1.063944137124806
2022-11-14,MMM,-0.23774299815463676
2022-11-14,MRK,0.6232851125641322
2022-11-14,MS,-1.290599756089251
2022-11-14,NEE,-0.5308716764607309
2022-11-14,NEM,
2022-11-14,NKE,-0.8791831758259897
2022-11-14,NUE,-0.2562878463030306
2022-11-14,NVDA,-0.4266287649516675
2022-11-14,O,0.21009019328983752
2022-11-14,OXY,0.19969491229507078
2022-11-14,PLD,
2022-11-14,PSA,
2022-11-14,QCOM,1.0930576875452092
2022-11-14,SBUX,0.7811347919630653
2022-11-14,SHW,3.275174354535866
2022-11-14,SLB,0.7464994419413241
2022-11-14,SO,-0.41590255659148867
2022-11-14,T,-0.10763752226939349
2022-11-14,TMUS,-0.3189954388035462
2022-11-14,TTWO,0.44931245951388216
2022-11-14,UPS,-0.6501107751241187
2022-11-14,USB,0.7016773750186779
2022-11-14,V,0.18710103713637183
2022-11-14,WFC,2.0055603128783774
2022-11-14,WMT,-0.9954758076569233
2022-11-14,XOM,0.6296927811689036
2022-11-15,ABBV,-0.6269628082699098
2022-11-15,ABT,-0.5162304997527482
2022-11-15,ADBE,0.17459083490491734
2022-11-15,AEP,-0.42131092874092607
2022-11-15,AMD,0.1353164966669884
2022-11-15,AMGN,0.4479099687011259
2022-11-15,AMT,
2022-11-15,BA,
2022-11-15,CAT,-0.2936485223213292
2022-11-15,CCI,
2022-11-15,CMCSA,-2.013783596329692
2022-11-15,COP,1.2096433302206278
2022-11-15,CVX,-0.5391178695501038
2022-11-15,D,
2022-11-15,DD,-0.10986789532589726
2022-11-15,DIS,0.6699835004601862
2022-11-15,DOW,1.0334369113038435
2022-11-15,DUK,
2022-11-15,EA,-0.2756811444478649
2022-11-15,GE,-0.239849704102644
2022-11-15,GILD,1.8166043596068586
2022-11-15,GS,4.07960111072321
2022-11-15,INTC,-1.4877568541245463
2022-11-15,KO,-0.4810575390648981
2022-11-15,MMM,-0.7333312438866495
2022-11-15,MRK,1.2869642765876632
2022-11-15,MS,
2022-11-15,NEE,
2022-11-15,NEM,
2022-11-15,NKE,0.28001113711740544
2022-11-15,NUE,2.521093471509489
2022-11-15,NVDA,-0.3699644102747054
2022-11-15,O,
2022-11-15,OXY,1.0005911348028291
2022-11-15,PLD,-2.3745523854805275
2022-11-15,PSA,
2022-11-15,QCOM,
2022-11-15,SBUX,-0.3326606411590859
2022-11-15,SHW,-0.22550355856446133
2022-11-15,SLB,1.454923035272888
2022-11-15,SO,
2022-11-15,T,-0.4706498504890146
2022-11-15,TMUS,
2022-11-15,TTWO,0.5408723401275939
2022-11-15,UPS,
2022-11-15,USB,
2022-11-15,V,1.2278451157907133
2022-11-15,WFC,-1.0319406815117005
2022-11-15,WMT,0.46259449532225605
2022-11-15,XOM,-0.26200963630163643
2022-11-16,ABBV,-0.44719546372691527
2022-11-16,ABT,-0.9086171304801015
2022-11-16,ADBE,-0.36093804361439
2022-11-16,AEP,1.369476592750553
2022-11-16,AMD,-0.8221303712359386
2022-11-16,AMGN,-0.2766690711855335
2022-11-16,AMT,
2022-11-16,BA,
2022-11-16,CAT,0.3298352511116388
2022-11-16,CCI,
2022-11-16,CMCSA,
2022-11-16,COP,-0.46880752594220276
2022-11-16,CVX,-0.2936447410321759
2022-11-16,D,
2022-11-16,DD,
2022-11-16,DIS,0.6011854251539095
2022-11-16,DOW,
2022-11-16,DUK,-0.339490749173654
2022-11-16,EA,-0.45321758290828973
2022-11-16,GE,-1.0566731514165588
2022-11-16,GILD,
2022-11-16,GS,0.3973854041337724
2022-11-16,INTC,-1.3448255973124237
2022-11-16,KO,-1.6338866016987081
2022-11-16,MMM,-0.18532917718917907
2022-11-16,MRK,1.0954382332539536
2022-11-16,MS,1.7526430198510417
2022-11-16,NEE,-0.48443775797810434
2022-11-16,NEM,
2022-11-16,NKE,-0.2011716580085608
2022-11-16,NUE,
2022-11-16,NVDA,-0.420162773282395
2022-11-16,O,1.2170404558791275
2022-11-16,OXY,1.4958296811101128
2022-11-16,PLD,-0.41891426476699184
2022-11-16,PSA,-0.486100976173594
2022-11-16,QCOM,-0.7713575838733899
2022-11-16,SBUX,1.437377468796918
2022-11-16,SHW,
2022-11-16,SLB,-0.3733882352675551
2022-11-16,SO,-0.40839516579152424
2022-11-16,T,4.347558104427019
2022-11-16,TMUS,1.86631838872467
2022-11-16,TTWO,
2022-11-16,UPS,-1.3793979333065305
2022-11-16,USB,-0.4139855443325076
2022-11-16,V,0.7062531137635498
2022-11-16,WFC,0.7205998027132333
2022-11-16,WMT,-0.34507239089452935
2022-11-16,XOM,0.35867763467013963
2022-11-17,ABBV,-0.625458328896471
2022-11-17,ABT,-1.1239044325754888
2022-11-17,ADBE,-0.4259203577821853
2022-11-17,AEP,
2022-11-17,AMD,-1.488963406134762
2022-11-17,AMGN,-0.3122191513421622
2022-11-17,AMT,
2022-11-17,BA,
2022-11-17,CAT,
2022-11-17,CCI,
2022-11-17,CMCSA,-0.22621533966638885
2022-11-17,COP,-0.450210998488449
2022-11-17,CVX,-0.3793694895694078
2022-11-17,D,
2022-11-17,DD,
2022-11-17,DIS,0.692567583689963
2022-11-17,DOW,
2022-11-17,DUK,
2022-11-17,EA,-0.22161048960939686
2022-11-17,GE,0.7894675763743234
2022-11-17,GILD,-0.2732701203817405
2022-11-17,GS,0.6172490218797164
2022-11-17,INTC,-0.04548573457021601
2022-11-17,KO,0.16651485363365084
2022-11-17,MMM,-0.2700809331398751
2022-11-17,MRK,-0.4870865028663266
2022-11-17,MS,1.7973253681356778
2022-11-17,NEE,
2022-11-17,NEM,
2022-11-17,NKE,2.000467875028144
2022-11-17,NUE,1.3734153050968119
2022-11-17,NVDA,-0.09463540162301005
2022-11-17,O,
2022-11-17,OXY,-0.6174576834165237
2022-11-17,PLD,
2022-11-17,PSA,
2022-11-17,QCOM,-0.32229996824130985
2022-11-17,SBUX,0.73247000919974
2022-11-17,SHW,
2022-11-17,SLB,
2022-11-17,SO,
2022-11-17,T,-0.4885513472822855
2022-11-17,TMUS,
2022-11-17,TTWO,-0.8953448297875797
2022-11-17,UPS,0.20455594115928405
2022-11-17,USB,0.8786620639938724
2022-11-17,V,-0.4458123492361547
2022-11-17,WFC,-0.31780322961896557
2022-11-17,WMT,0.9829271858307885
2022-11-17,XOM,-0.30603826945169865
2022-11-18,ABBV,-0.5529557147084616
2022-11-18,ABT,1.4966628679963412
2022-11-18,ADBE,-0.46168500798043066
2022-11-18,AEP,
2022-11-18,AMD,2.620764426906612
2022-11-18,AMGN,-0.23758115535833949
2022-11-18,AMT,-0.4081913363932565
2022-11-18,BA,
2022-11-18,CAT,
2022-11-18,CCI,-0.4235477173023838
2022-11-18,CMCSA,
2022-11-18,COP,
2022-11-18,CVX,-0.9463536680809918
2022-11-18,D,-0.2634810345650598
2022-11-18,DD,
2022-11-18,DIS,-0.28114886869134803
2022-11-18,DOW,0.643516302911217
2022-11-18,DUK,-0.25674675708215927
2022-11-18,EA,
2022-11-18,GE,0.18276139807252342
2022-11-18,GILD,-0.4237347414464762
2022-11-18,GS,-1.6009401508885321
2022-11-18,INTC,-1.4769712152856995
2022-11-18,KO,-2.9142231120291613
2022-11-18,MMM,
2022-11-18,MRK,-1.5544774421748115
2022-11-18,MS,
2022-11-18,NEE,0.5584562627676002
2022-11-18,NEM,2.1834396177878546
2022-11-18,NKE,-2.4406775790118096
2022-11-18,NUE,-0.32003841473426686
2022-11-18,NVDA,1.0244175359323524
2022-11-18,O,
2022-11-18,OXY,-0.4070059374596943
2022-11-18,PLD,-0.4105053127613461
2022-11-18,PSA,
2022-11-18,QCOM,
2022-11-18,SBUX,-0.5310679396664976
2022-11-18,SHW,
2022-11-18,SLB,
2022-11-18,SO,-0.2929735934465956
2022-11-18,T,-0.542362492013458
2022-11-18,TMUS,
2022-11-18,TTWO,
2022-11-18,UPS,
2022-11-18,USB,
2022-11-18,V,0.25614539512865486
2022-11-18,WFC,1.0370700690603365
2022-11-18,WMT,-1.7522161841809354
2022-11-18,XOM,-1.4244954981272904
2022-11-21,ABBV,0.9602492086457977
2022-11-21,ABT,
2022-11-21,ADBE,-0.015349572281736956
2022-11-21,AEP,-0.532248559873717
2022-11-21,AMD,-0.4361220277124958
2022-11-21,AMGN,1.2879560187291164
2022-11-21,AMT,-0.4654901685500109
2022-11-21,BA,
2022-11-21,CAT,-0.15292565408208847
2022-11-21,CCI,-0.480349722956918
2022-11-21,CMCSA,-0.2084150494685507
2022-11-21,COP,-0.4673345018860625
2022-11-21,CVX,0.644008355582829
2022-11-21,D,-0.3580373978916595
2022-11-21,DD,
2022-11-21,DIS,0.43868963663962995
2022-11-21,DOW,-0.06688665002949541
2022-11-21,DUK,-0.3516526728649571
2022-11-21,EA,-2.0814898663747607
2022-11-21,GE,
2022-11-21,GILD,0.7042376207434297
2022-11-21,GS,0.6023979318389244
2022-11-21,INTC,0.035156821975969026
2022-11-21,KO,-0.09335330647310056
2022-11-21,MMM,-1.3408697895216366
2022-11-21,MRK,-0.3410848540059782
2022-11-21,MS,0.10128225863110862
2022-11-21,NEE,0.03769300274220034
2022-11-21,NEM,
2022-11-21,NKE,0.5884609560104681
2022-11-21,NUE,0.19403163399980758
2022-11-21,NVDA,0.027462205812739424
2022-11-21,O,0.15252319227275699
2022-11-21,OXY,-0.37047144491548206
2022-11-21,PLD,2.888990307319849
2022-11-21,PSA,
2022-11-21,QCOM,-0.26345210927768287
2022-11-21,SBUX,2.048142915016942
2022-11-21,SHW,-0.16107975432460458
2022-11-21,SLB,0.8449950762830649
2022-11-21,SO,
2022-11-21,T,-0.48517588790897864
2022-11-21,TMUS,1.926282507172291
2022-11-21,TTWO,
2022-11-21,UPS,-0.5136770432386076
2022-11-21,USB,
2022-11-21,V,0.2384270339799183
2022-11-21,WFC,0.8226076971560055
2022-11-21,WMT,0.6109065777701634
2022-11-21,XOM,1.3545146061092943
2022-11-22,ABBV,-0.48774383851425285
2022-11-22,ABT,0.018191053037816932
2022-11-22,ADBE,-0.3738214914667606
2022-11-22,AEP,
2022-11-22,AMD,0.4701558592332672
2022-11-22,AMGN,-0.2519108480109047
2022-11-22,AMT,-0.5741638411526367
2022-11-22,BA,
2022-11-22,CAT,0.3702301689638404
2022-11-22,CCI,
2022-11-22,CMCSA,1.9186214606614398
2022-11-22,COP,-2.421495393533375
2022-11-22,CVX,0.2894026358268385
2022-11-22,D,
2022-11-22,DD,
2022-11-22,DIS,0.049131750690128734
2022-11-22,DOW,-0.167726677162696
2022-11-22,DUK,-0.3409834379230446
2022-11-22,EA,
2022-11-22,GE,1.9484848724783752
2022-11-22,GILD,0.1982395893551887
2022-11-22,GS,-0.45371537580826965
2022-11-22,INTC,0.2810763938683025
2022-11-22,KO,0.13001446160798755
2022-11-22,MMM,0.5422828688606431
2022-11-22,MRK,0.499663602615828
2022-11-22,MS,-0.2545819925306635
2022-11-22,NEE,-0.49327657213190407
2022-11-22,NEM,
2022-11-22,NKE,-0.2158898976605018
2022-11-22,NUE,
2022-11-22,NVDA,-1.5053066200702439
2022-11-22,O,-0.7437690469713228
2022-11-22,OXY,0.4952511896145414
2022-11-22,PLD,
2022-11-22,PSA,
2022-11-22,QCOM,-0.30953305068760134
2022-11-22,SBUX,0.9444393755708044
2022-11-22,SHW,
2022-11-22,SLB,
2022-11-22,SO,-0.412938152301449
2022-11-22,T,
2022-11-22,TMUS,
2022-11-22,TTWO,
2022-11-22,UPS,-0.6190041893583536
2022-11-22,USB,
2022-11-22,V,0.7658877463604095
2022-11-22,WFC,-0.5010441799705156
2022-11-22,WMT,-0.16519442559691744
2022-11-22,XOM,-0.35510187424134704
2022-11-23,ABBV,-0.06357398694144453
2022-11-23,ABT,0.22250691432600747
2022-11-23,ADBE,2.2487010959750546
2022-11-23,AEP,
2022-11-23,AMD,-0.48840330090639156
2022-11-23,AMGN,
2022-11-23,AMT,0.6235997412795314
2022-11-23,BA,
2022-11-23,CAT,
2022-11-23,CCI,1.6843082678069654
2022-11-23,CMCSA,
2022-11-23,COP,0.35042852827993715
2022-11-23,CVX,-1.231419647659826
2022-11-23,D,1.341300535861313
2022-11-23,DD,
2022-11-23,DIS,-0.17745159644747924
2022-11-23,DOW,
2022-11-23,DUK,-0.38010484849468335
2022-11-23,EA,
2022-11-23,GE,
2022-11-23,GILD,-0.27500050675298326
2022-11-23,GS,-0.3851972610718021
2022-11-23,INTC,-1.524803403937549
2022-11-23,KO,-1.4747440212127836
2022-11-23,MMM,-0.07390380054974778
2022-11-23,MRK,-0.5092199180936975
2022-11-23,MS,-0.27605913591421277
2022-11-23,NEE,0.4912525000175285
2022-11-23,NEM,
2022-11-23,NKE,
2022-11-23,NUE,0.394864487909935
2022-11-23,NVDA,0.6558899103554959
2022-11-23,O,-0.47155807535401467
2022-11-23,OXY,1.0736273223952455
2022-11-23,PLD,
2022-11-23,PSA,
2022-11-23,QCOM,
2022-11-23,SBUX,1.9064629768788135
2022-11-23,SHW,
2022-11-23,SLB,-0.3487184215411384
2022-11-23,SO,-0.44999964370233003
2022-11-23,T,-0.4668570448854379
2022-11-23,TMUS,-0.3801122186682459
2022-11-23,TTWO,
2022-11-23,UPS,-0.5206170104909312
2022-11-23,USB,
2022-11-23,V,-0.45593260832716914
2022-11-23,WFC,
2022-11-23,WMT,0.48086396254616115
2022-11-23,XOM,0.979930020172574
2022-11-25,ABBV,-0.575290664137069
2022-11-25,ABT,
2022-11-25,ADBE,0.2165193296974857
2022-11-25,AEP,-0.4918930804245319
2022-11-25,AMD,-3.3099933872443987
2022-11-25,AMGN,2.6253867811975167
2022-11-25,AMT,
2022-11-25,BA,
2022-11-25,CAT,
2022-11-25,CCI,
2022-11-25,CMCSA,
2022-11-25,COP,2.1767060329366608
2022-11-25,CVX,-0.38372758187743233
2022-11-25,D,
2022-11-25,DD,
2022-11-25,DIS,-0.715863072844413
2022-11-25,DOW,2.0956579198786716
2022-11-25,DUK,-0.3793069671540601
2022-11-25,EA,1.0163707504953976
2022-11-25,GE,1.7413901065414303
2022-11-25,GILD,-0.7419122425729323
2022-11-25,GS,-0.37378381229003516
2022-11-25,INTC,-0.25434817183667774
2022-11-25,KO,-0.09974886901027391
2022-11-25,MMM,1.9001359064339498
2022-11-25,MRK,0.06389298941875925
2022-11-25,MS,-0.308530165421859
2022-11-25,NEE,0.507771708917664
2022-11-25,NEM,
2022-11-25,NKE,0.8221759036361175
2022-11-25,NUE,
2022-11-25,NVDA,-1.101595677475813
2022-11-25,O,2.4841148164602544
2022-11-25,OXY,0.21908065570322735
2022-11-25,PLD,0.5947739615731613
2022-11-25,PSA,-0.5161098996292802
2022-11-25,QCOM,
2022-11-25,SBUX,0.3370329019807255
2022-11-25,SHW,1.7604119852099278
2022-11-25,SLB,-0.37506731492505635
2022-11-25,SO,-0.4107547881958465
2022-11-25,T,0.8904845055696943
2022-11-25,TMUS,-0.13994915479905878
2022-11-25,TTWO,
2022-11-25,UPS,1.195377167980433
2022-11-25,USB,1.2578007149794008
2022-11-25,V,1.0737704976875513
2022-11-25,WFC,0.4958289801717419
2022-11-25,WMT,0.836900610531779
2022-11-25,XOM,0.5209584251195599
2022-11-28,ABBV,-0.5937588866558308
2022-11-28,ABT,0.20331580951057965
2022-11-28,ADBE,0.7262312246845782
2022-11-28,AEP,-0.47735527499949915
2022-11-28,AMD,0.27890679019418463
2022-11-28,AMGN,1.03798929897068
2022-11-28,AMT,
2022-11-28,BA,
2022-11-28,CAT,0.4628356457876563
2022-11-28,CCI,-0.33983910123229566
2022-11-28,CMCSA,2.686625594745102
2022-11-28,COP,-0.43251941854888953
2022-11-28,CVX,-0.9870594944505453
2022-11-28,D,
2022-11-28,DD,-0.10954228348463325
2022-11-28,DIS,-0.3552605177855596
2022-11-28,DOW,
2022-11-28,DUK,
2022-11-28,EA,
2022-11-28,GE,0.208583327953102
2022-11-28,GILD,1.0767212908409367
2022-11-28,GS,-0.3702372885089276
2022-11-28,INTC,-0.8073425354038377
2022-11-28,KO,
2022-11-28,MMM,-0.27180285863823445
2022-11-28,MRK,0.998565128210374
2022-11-28,MS,-0.9919764986803499
2022-11-28,NEE,1.116423889414627
2022-11-28,NEM,
2022-11-28,NKE,1.1518166965836414
2022-11-28,NUE,
2022-11-28,NVDA,-0.7027668899844914
2022-11-28,O,0.6145739495840088
2022-11-28,OXY,-0.9760372907632909
2022-11-28,PLD,
2022-11-28,PSA,
2022-11-28,QCOM,-1.0981790077905969
2022-11-28,SBUX,-2.7254865991804174
2022-11-28,SHW,
2022-11-28,SLB,-0.3680466527234599
2022-11-28,SO,
2022-11-28,T,0.5218040263380396
2022-11-28,TMUS,
2022-11-28,TTWO,
2022-11-28,UPS,-2.4130397932073735
2022-11-28,USB,
2022-11-28,V,0.2565054263177093
2022-11-28,WFC,-0.13982584035892842
2022-11-28,WMT,0.41359874794180573
2022-11-28,XOM,-0.6648121861522812
2022-11-29,ABBV,0.23970906773685524
2022-11-29,ABT,-1.5166336881250297
2022-11-29,ADBE,0.2418092631530233
2022-11-29,AEP,-1.1424013287017631
2022-11-29,AMD,-1.4177183812882979
2022-11-29,AMGN,-0.6030236058042789
2022-11-29,AMT,
2022-11-29,BA,
2022-11-29,CAT,-0.2391210309783219
2022-11-29,CCI,
2022-11-29,CMCSA,0.6916979699629187
2022-11-29,COP,-0.37887673432900526
2022-11-29,CVX,0.09111015559241643
2022-11-29,D,-0.32256836472478023
2022-11-29,DD,-0.16600084676524304
2022-11-29,DIS,-0.5491566461799842
2022-11-29,DOW,-0.10854712447807034
2022-11-29,DUK,0.630430039530126
2022-11-29,EA,
2022-11-29,GE,-0.27808461893481595
2022-11-29,GILD,2.1786624574537297
2022-11-29,GS,0.5080828048733559
2022-11-29,INTC,-1.1317100420881203
2022-11-29,KO,0.1906256756937659
2022-11-29,MMM,-1.4606721178587139
2022-11-29,MRK,0.11658149546218662
2022-11-29,MS,
2022-11-29,NEE,
2022-11-29,NEM,-0.18805896223273483
2022-11-29,NKE,-0.16195189179056013
2022-11-29,NUE,
2022-11-29,NVDA,-1.9320679854339442
2022-11-29,O,
2022-11-29,OXY,-0.21305518703273188
2022-11-29,PLD,
2022-11-29,PSA,
2022-11-29,QCOM,-3.2124268382914476
2022-11-29,SBUX,
2022-11-29,SHW,
2022-11-29,SLB,-0.3736812802280137
2022-11-29,SO,
2022-11-29,T,-0.5209441013120951
2022-11-29,TMUS,
2022-11-29,TTWO,3.2864672724799635
2022-11-29,UPS,2.6311299332087383
2022-11-29,USB,
2022-11-29,V,-0.41070791998350537
2022-11-29,WFC,1.783772811608395
2022-11-29,WMT,0.523556888253412
2022-11-29,XOM,-0.1526610113414207
2022-11-30,ABBV,0.540472332066667
2022-11-30,ABT,-0.39923751990788897
2022-11-30,ADBE,0.010781051989313452
2022-11-30,AEP,1.3006322569973938
2022-11-30,AMD,0.6141175864323203
2022-11-30,AMGN,0.15213890998909924
2022-11-30,AMT,
2022-11-30,BA,
2022-11-30,CAT,2.82215452200227
2022-11-30,CCI,-0.4042164156193878
2022-11-30,CMCSA,0.9872005979025305
2022-11-30,COP,0.13001215323243456
2022-11-30,CVX,-0.5008401913277565
2022-11-30,D,-0.3584449144657317
2022-11-30,DD,-0.1384355928441086
2022-11-30,DIS,0.5365050533752104
2022-11-30,DOW,-0.07808377983684131
2022-11-30,DUK,
2022-11-30,EA,
2022-11-30,GE,-1.3063717154619536
2022-11-30,GILD,-0.15392208910273783
2022-11-30,GS,
2022-11-30,INTC,-0.665457878038899
2022-11-30,KO,-0.37406358862287564
2022-11-30,MMM,-0.11125787168994614
2022-11-30,MRK,0.5782650432212156
2022-11-30,MS,-0.19464480911250429
2022-11-30,NEE,0.41406229830439983
2022-11-30,NEM,-0.1876883897972803
2022-11-30,NKE,1.4166720495814193
2022-11-30,NUE,-0.37638126586759313
2022-11-30,NVDA,0.6193630906041095
2022-11-30,O,-0.555616565320827
2022-11-30,OXY,1.4378036472759628
2022-11-30,PLD,
2022-11-30,PSA,-1.6087246007200322
2022-11-30,QCOM,-0.7240781051634202
2022-11-30,SBUX,
2022-11-30,SHW,-0.11215096020288377
2022-11-30,SLB,
2022-11-30,SO,
2022-11-30,T,-0.46399722562159035
2022-11-30,TMUS,1.82845237325205
2022-11-30,TTWO,
2022-11-30,UPS,-0.04199754530560826
2022-11-30,USB,-1.5072982503627352
2022-11-30,V,0.3453906569585684
2022-11-30,WFC,
2022-11-30,WMT,1.03856164449172
2022-11-30,XOM,0.3571027169203202
2022-12-01,ABBV,0.27374039366362013
2022-12-01,ABT,0.42438766987583665
2022-12-01,ADBE,-0.34520810688616216
2022-12-01,AEP,1.2925569392165526
2022-12-01,AMD,0.833765408234671
2022-12-01,AMGN,-0.3220274790336196
2022-12-01,AMT,
2022-12-01,BA,
2022-12-01,CAT,2.4125793324124665
2022-12-01,CCI,0.5193693401616416
2022-12-01,CMCSA,-0.15646703838350468
2022-12-01,COP,0.8406659148980574
2022-12-01,CVX,-1.0443579999976442
2022-12-01,D,
2022-12-01,DD,-0.15019980066600808
2022-12-01,DIS,0.6687648243573472
2022-12-01,DOW,2.0818167905663145
2022-12-01,DUK,0.798536164150239
2022-12-01,EA,1.5667380498363348
2022-12-01,GE,1.972992232711947
2022-12-01,GILD,-0.2030808262399485
2022-12-01,GS,-2.056365278444847
2022-12-01,INTC,0.599099518977692
2022-12-01,KO,0.7045552998804628
2022-12-01,MMM,-0.26717191228671777
2022-12-01,MRK,0.970901722737902
2022-12-01,MS,-0.9536271836153631
2022-12-01,NEE,1.3543742343830398
2022-12-01,NEM,0.6772676066846027
2022-12-01,NKE,-0.29205916072216714
2022-12-01,NUE,-1.0197450413008906
2022-12-01,NVDA,0.03384876165011957
2022-12-01,O,1.9663337102567164
2022-12-01,OXY,0.2737091145576977
2022-12-01,PLD,0.3845718217676564
2022-12-01,PSA,1.1759991824353913
2022-12-01,QCOM,-0.27046171986372486
2022-12-01,SBUX,-0.4395258505200719
2022-12-01,SHW,
2022-12-01,SLB,0.5906738913572558
2022-12-01,SO,0.1913742413110034
2022-12-01,T,-0.396829074195809
2022-12-01,TMUS,-0.3304619816304411
2022-12-01,TTWO,-0.31944436561820555
2022-12-01,UPS,0.038936750353577215
2022-12-01,USB,-0.3983963534918221
2022-12-01,V,0.33774242956146266
2022-12-01,WFC,-0.6675247442450155
2022-12-01,WMT,0.8812400560713322
2022-12-01,XOM,1.4359056141217537
2022-12-02,ABBV,0.24636514621712283
2022-12-02,ABT,0.4939956775641931
2022-12-02,ADBE,0.5541366951822707
2022-12-02,AEP,1.3933052150747418
2022-12-02,AMD,0.9022413399786713
2022-12-02,AMGN,-0.1633268465089908
2022-12-02,AMT,-0.3342393933007652
2022-12-02,BA,
2022-12-02,CAT,-0.25879278206346523
2022-12-02,CCI,
2022-12-02,CMCSA,0.10202666045605739
2022-12-02,COP,
2022-12-02,CVX,1.6722719860312802
2022-12-02,D,-0.3514146058080441
2022-12-02,DD,-0.2586644882533396
2022-12-02,DIS,0.15119518674488439
2022-12-02,DOW,
2022-12-02,DUK,
2022-12-02,EA,0.671452952889974
2022-12-02,GE,-0.1742717200419427
2022-12-02,GILD,-1.2726907931173197
2022-12-02,GS,0.12273067159835079
2022-12-02,INTC,0.305374589436659
2022-12-02,KO,0.7618679338240362
2022-12-02,MMM,-0.3285363112701732
2022-12-02,MRK,-0.5783196735773153
2022-12-02,MS,0.3226460540133422
2022-12-02,NEE,
2022-12-02,NEM,
2022-12-02,NKE,0.9895812672481995
2022-12-02,NUE,
2022-12-02,NVDA,-0.8080867599754304
2022-12-02,O,0.5822453839134378
2022-12-02,OXY,1.4622420322976737
2022-12-02,PLD,
2022-12-02,PSA,2.245150912554008
2022-12-02,QCOM,0.15637975056893635
2022-12-02,SBUX,
2022-12-02,SHW,-0.22517430363070193
2022-12-02,SLB,-0.33777752378487
2022-12-02,SO,
2022-12-02,T,1.013748240068408
2022-12-02,TMUS,1.8663729477208657
2022-12-02,TTWO,0.5701167803897095
2022-12-02,UPS,
2022-12-02,USB,
2022-12-02,V,1.128833323964079
2022-12-02,WFC,1.63016525271688
2022-12-02,WMT,0.6273219018076714
2022-12-02,XOM,2.2350563532743215
2022-12-05,ABBV,0.09412021159488843
2022-12-05,ABT,
2022-12-05,ADBE,-0.4195654111574565
2022-12-05,AEP,
2022-12-05,AMD,-0.008638813743287496
2022-12-05,AMGN,-0.30978172929533954
2022-12-05,AMT,
2022-12-05,BA,
2022-12-05,CAT,-0.21968146935214988
2022-12-05,CCI,
2022-12-05,CMCSA,-0.18523528079834764
2022-12-05,COP,
2022-12-05,CVX,-0.9876215942630401
2022-12-05,D,-0.7806252956389191
2022-12-05,DD,
2022-12-05,DIS,1.1165879360682662
2022-12-05,DOW,-0.12617432152619903
2022-12-05,DUK,-0.09400265705990873
2022-12-05,EA,-0.21020213871501528
2022-12-05,GE,-2.419531628674546
2022-12-05,GILD,0.46356640955121287
2022-12-05,GS,
2022-12-05,INTC,-0.3936729287095906
2022-12-05,KO,-0.43842437109214166
2022-12-05,MMM,-0.14230589955298573
2022-12-05,MRK,-0.6358732578817026
2022-12-05,MS,1.7947618505495206
2022-12-05,NEE,1.1895177174959057
2022-12-05,NEM,-0.1900817504712995
2022-12-05,NKE,-0.008864843205026283
2022-12-05,NUE,
2022-12-05,NVDA,0.974960940373628
2022-12-05,O,1.6024630545769945
2022-12-05,OXY,0.1336996252326946
2022-12-05,PLD,-0.30268924928598906
2022-12-05,PSA,
2022-12-05,QCOM,-0.39468535194861154
2022-12-05,SBUX,1.151259263154866
2022-12-05,SHW,
2022-12-05,SLB,-0.217042757483914
2022-12-05,SO,-0.44959964367413063
2022-12-05,T,-0.73002909229869
2022-12-05,TMUS,-0.38295891531060194
2022-12-05,TTWO,
2022-12-05,UPS,-1.7413020081989332
2022-12-05,USB,1.466239614356748
2022-12-05,V,-0.4577954436739081
2022-12-05,WFC,0.9400943845427125
2022-12-05,WMT,-0.9413290196902531
2022-12-05,XOM,0.1767487170742877
2022-12-06,ABBV,0.4118284394582082
2022-12-06,ABT,-0.485352981856441
2022-12-06,ADBE,-1.255380609600743
2022-12-06,AEP,-0.5378909199572911
2022-12-06,AMD,1.000331707403861
2022-12-06,AMGN,0.6921193951846577
2022-12-06,AMT,
2022-12-06,BA,
2022-12-06,CAT,2.176381401015479
2022-12-06,CCI,
2022-12-06,CMCSA,-0.8228788818305582
2022-12-06,COP,-0.45012415932252847
2022-12-06,CVX,0.05820148434438505
2022-12-06,D,
2022-12-06,DD,
2022-12-06,DIS,0.5184625399878853
2022-12-06,DOW,-0.18187579046218028
2022-12-06,DUK,
2022-12-06,EA,-0.23630284126015216
2022-12-06,GE,-1.8512893056030144
2022-12-06,GILD,-1.3640864739865504
