date,sector,baseline_compound,extended_compound,baseline_score_100,extended_score_100,baseline_z_expanding,extended_z_expanding,baseline_band,extended_band,headline_count,active_ticker_count,sector_universe_size,coverage_ratio
2021-03-30,Tech,0.0487,0.0487,52.434999999999995,52.434999999999995,,,,,5,3,5,0.6
2021-03-30,Utilities,0.0,0.0,50.0,50.0,,,,,1,1,5,0.2
2021-03-31,Comm,-0.030111111111111116,-0.030111111111111116,48.49444444444445,48.49444444444445,-1.004690063297934,-1.0055134725742363,fear,fear,5,3,5,0.6
2021-03-31,Consumer,0.12532666666666667,0.12532666666666667,56.26633333333333,56.26633333333333,1.2131920009307553,1.3227289559668032,greed,greed,13,5,5,1.0
2021-03-31,Energy,0.10758124999999999,0.07934791666666666,55.379062499999996,53.967395833333335,0.6141513587591142,0.3554716189864154,greed,neutral,12,4,5,0.8
2021-03-31,Financials,0.040565,0.040565,52.02825,52.02825,-0.5660579333025697,-0.5057374476072564,fear,fear,14,5,5,1.0
2021-03-31,Healthcare,0.12447,0.12447,56.2235,56.2235,0.4155519581203434,0.37689230707232735,neutral,neutral,9,5,5,1.0
2021-03-31,Industrials,0.24371666666666666,0.20429444444444445,62.18583333333333,60.214722222222214,2.383117829607969,1.9041794167133625,extreme_greed,extreme_greed,11,3,5,0.6
2021-03-31,Materials,0.1806,0.1806,59.03,59.03,,,,,2,2,5,0.4
2021-03-31,RealEstate,0.0077,0.0077,50.385000000000005,50.385000000000005,,,,,1,1,5,0.2
2021-03-31,Tech,0.022077777777777776,0.022077777777777776,51.103888888888896,51.103888888888896,-0.7174388544512879,-0.7576601747862279,fear,fear,9,3,5,0.6
2021-03-31,Utilities,0.0071,0.0071,50.355000000000004,50.355000000000004,,,,,2,2,5,0.4
2021-04-01,Comm,0.14460250000000002,0.14460250000000002,57.230125,57.230125,0.9520402939432601,0.9383011129410798,greed,greed,9,4,5,0.8
2021-04-01,Consumer,-0.022365000000000003,-0.022365000000000003,48.881750000000004,48.881750000000004,-1.6269322345422437,-1.4083352640867581,extreme_fear,fear,15,5,5,1.0
2021-04-01,Energy,-0.13063,-0.13063,43.4685,43.4685,-1.2769001816701917,-1.2213140813031416,fear,fear,9,5,5,1.0
2021-04-01,Financials,0.158972,0.158972,57.94859999999999,57.94859999999999,0.8140903327489095,0.7888842461737606,greed,greed,12,5,5,1.0
2021-04-01,Healthcare,0.10351000000000002,0.10351000000000002,55.1755,55.1755,0.19450177901797863,0.15667474430674597,neutral,neutral,7,5,5,1.0
2021-04-01,Industrials,0.1410625,0.1410625,57.053125,57.053125,1.0117720286211656,1.062524653004787,greed,greed,8,4,5,0.8
2021-04-01,Materials,-0.10729999999999999,-0.10729999999999999,44.635000000000005,44.635000000000005,,,,,5,3,5,0.6
2021-04-01,RealEstate,-0.0765,-0.0765,46.175,46.175,,,,,1,1,5,0.2
2021-04-01,Tech,0.0900725,0.0900725,54.503625,54.503625,0.06013990724820267,0.008715379881943488,neutral,neutral,9,4,5,0.8
2021-04-01,Utilities,0.07612222222222222,0.07612222222222222,53.80611111111111,53.80611111111111,,,,,5,3,5,0.6
2021-04-05,Comm,0.049968,0.049968,52.498400000000004,52.498400000000004,-0.11440014569891205,-0.12093843897586794,neutral,neutral,21,5,5,1.0
2021-04-05,Consumer,0.17382666666666666,0.17382666666666666,58.691333333333326,58.691333333333326,2.112197885982977,2.1862110383175666,extreme_greed,extreme_greed,27,5,5,1.0
2021-04-05,Energy,0.012821666666666667,0.012821666666666667,50.641083333333334,50.641083333333334,-0.12105009241415583,-0.1261310681943237,neutral,neutral,12,4,5,0.8
2021-04-05,Financials,0.1655525974025974,0.21550714285714287,58.277629870129864,60.775357142857146,0.8798383770887508,1.3962772862980175,greed,greed,23,4,5,0.8
2021-04-05,Healthcare,0.1140125,0.1140125,55.700625,55.700625,0.30254232541474735,0.264870345243654,neutral,neutral,13,4,5,0.8
2021-04-05,Industrials,0.17824874999999998,0.208955,58.9124375,60.44775,1.4472804059202269,1.8721836291519474,greed,extreme_greed,14,4,5,0.8
2021-04-05,Materials,0.1699,0.42945,58.495,71.47250000000001,,,,,3,2,5,0.4
2021-04-05,RealEstate,0.0008666666666666666,0.0008666666666666666,50.04333333333333,50.04333333333333,,,,,3,1,5,0.2
2021-04-05,Tech,0.2059185897435897,0.2059185897435897,60.29592948717949,60.29592948717949,1.3802292482182208,1.3085272370687413,greed,greed,19,3,5,0.6
2021-04-05,Utilities,0.00816111111111111,0.00816111111111111,50.408055555555556,50.408055555555556,,,,,6,3,5,0.6
2021-04-06,Comm,0.03430952380952381,0.03430952380952381,51.715476190476195,51.715476190476195,-0.28894670248397436,-0.29429563247619,neutral,neutral,9,3,5,0.6
2021-04-06,Consumer,0.03868805555555555,0.03868805555555555,51.93440277777778,51.93440277777778,-0.45237802641536506,-0.29282424444213745,neutral,neutral,23,4,5,0.8
2021-04-06,Energy,0.06885374999999999,0.06885374999999999,53.4426875,53.4426875,0.3244779476860701,0.2965290766830377,neutral,neutral,13,4,5,0.8
2021-04-06,Financials,-0.01664375,-0.01664375,49.167812500000004,49.167812500000004,-1.256927488050777,-1.1535874500270096,fear,fear,21,4,5,0.8
2021-04-06,Healthcare,0.11916666666666666,0.11916666666666666,55.95833333333333,55.95833333333333,0.3541596295961947,0.3167786843764444,neutral,neutral,6,3,5,0.6
2021-04-06,Industrials,0.063497,0.08902700000000001,53.17484999999999,54.45135,0.029596860214765767,0.37300948609489143,neutral,neutral,13,5,5,1.0
2021-04-06,Materials,0.2453,0.2453,62.265,62.265,,,,,1,1,5,0.2
2021-04-06,RealEstate,0.4897,0.4897,74.485,74.485,,,,,1,1,5,0.2
2021-04-06,Tech,0.05694444444444444,0.05694444444444444,52.84722222222222,52.84722222222222,-0.33751474333285264,-0.38174306907148275,neutral,neutral,9,3,5,0.6
2021-04-06,Utilities,0.246775,0.246775,62.33875,62.33875,,,,,3,2,5,0.4
2021-04-07,Comm,0.008835,0.008835,50.44175,50.44175,-0.5740744316573898,-0.5775026351872552,fear,fear,7,2,5,0.4
2021-04-07,Consumer,0.011946000000000002,0.011946000000000002,50.597300000000004,50.597300000000004,-0.9413479649864414,-0.7653567383819678,fear,fear,12,5,5,1.0
2021-04-07,Energy,-0.16956666666666667,-0.16956666666666667,41.52166666666667,41.52166666666667,-1.583552367077644,-1.5132876762742833,extreme_fear,extreme_fear,5,3,5,0.6
2021-04-07,Financials,0.20975625,0.20975625,60.487812500000004,60.487812500000004,1.396469306452334,1.316468670933689,greed,greed,9,4,5,0.8
2021-04-07,Healthcare,0.19508333333333336,0.19508333333333336,59.75416666666666,59.75416666666666,1.1551646546419119,1.1171878945768774,greed,greed,4,3,5,0.6
2021-04-07,Industrials,0.17569166666666666,0.17569166666666666,58.78458333333333,58.78458333333333,1.392080155780058,1.4132355707143172,greed,greed,9,4,5,0.8
2021-04-07,Materials,-0.17745,-0.17745,41.1275,41.1275,,,,,2,2,5,0.4
2021-04-07,RealEstate,0.4157,0.4157,70.785,70.785,,,,,1,1,5,0.2
2021-04-07,Tech,-0.054,-0.054,47.3,47.3,-1.5994170777647625,-1.6249223152528112,extreme_fear,extreme_fear,4,3,5,0.6
2021-04-07,Utilities,0.36845,0.36845,68.4225,68.4225,,,,,2,2,5,0.4
2021-04-08,Comm,0.04880666666666667,0.04880666666666667,52.440333333333335,52.440333333333335,-0.11466270731290994,-0.12100017244125852,neutral,neutral,11,5,5,1.0
2021-04-08,Consumer,0.20576957142857144,0.20576957142857144,60.28847857142857,60.28847857142857,2.650356817422795,2.6980321732451626,extreme_greed,extreme_greed,22,5,5,1.0
2021-04-08,Energy,0.0029599999999999995,0.0029599999999999995,50.148,50.148,-0.17846416362448192,-0.18042447772844838,neutral,neutral,6,5,5,1.0
2021-04-08,Financials,0.013035416666666667,0.013035416666666667,50.65177083333333,50.65177083333333,-0.902339076249247,-0.8274026781549536,fear,fear,15,4,5,0.8
2021-04-08,Healthcare,-0.010575000000000001,-0.010575000000000001,49.47125,49.47125,-1.038339101468475,-1.0736916106385284,fear,fear,10,4,5,0.8
2021-04-08,Industrials,-0.013691666666666664,-0.013691666666666664,49.315416666666664,49.315416666666664,-0.9230534811756572,-0.8821997832027341,fear,fear,6,4,5,0.8
2021-04-08,Materials,0.099925,0.099925,54.99625,54.99625,,,,,5,4,5,0.8
2021-04-08,RealEstate,0.0,0.0,50.0,50.0,,,,,1,1,5,0.2
2021-04-08,Tech,0.07981833333333334,0.07981833333333334,53.990916666666664,53.990916666666664,-0.04865568173148934,-0.09516910897622792,neutral,neutral,12,4,5,0.8
2021-04-08,Utilities,0.2553666666666667,0.2553666666666667,62.76833333333334,62.76833333333334,,,,,3,3,5,0.6
2021-04-09,Comm,0.05162875,0.05162875,52.58143749999999,52.58143749999999,-0.08152257128320506,-0.08802163947292926,neutral,neutral,12,4,5,0.8
2021-04-09,Consumer,0.13042142857142858,0.13042142857142858,56.52107142857143,56.52107142857143,1.1672311563353623,1.2561205080206341,greed,greed,14,4,5,0.8
2021-04-09,Energy,-0.0764125,-0.0764125,46.179375,46.179375,-0.8089323266328161,-0.7793781067137608,fear,fear,5,4,5,0.8
2021-04-09,Financials,0.11977857142857144,0.11977857142857144,55.98892857142857,55.98892857142857,0.3422529327294809,0.334424319925394,neutral,neutral,21,4,5,0.8
2021-04-09,Healthcare,-0.1138,-0.1138,44.31,44.31,-2.1122614732493052,-2.1452362516183605,extreme_fear,extreme_fear,4,3,5,0.6
2021-04-09,Industrials,0.11567238095238097,0.11567238095238097,55.78361904761905,55.78361904761905,0.6519603365763845,0.6784051271484759,greed,greed,16,5,5,1.0
2021-04-09,Materials,,,,,,,,,0,0,5,0.0
2021-04-09,RealEstate,0.0,0.0,50.0,50.0,,,,,1,1,5,0.2
2021-04-09,Tech,0.18525,0.18525,59.262499999999996,59.262499999999996,1.1488816524063807,1.0846621192255834,greed,greed,9,3,5,0.6
2021-04-09,Utilities,0.0168,0.0168,50.839999999999996,50.839999999999996,-0.4099427368949643,-0.32674241852664065,neutral,neutral,1,1,5,0.2
2021-04-12,Comm,0.025013333333333332,0.025013333333333332,51.25066666666667,51.25066666666667,-0.38757735305362134,-0.39201911264847306,neutral,neutral,8,3,5,0.6
2021-04-12,Consumer,0.17604380952380955,0.17604380952380955,58.802190476190475,58.802190476190475,1.9510811191162711,2.005964089199676,extreme_greed,extreme_greed,22,5,5,1.0
2021-04-12,Energy,0.0002999999999999999,0.0002999999999999999,50.015,50.015,-0.18668930629529745,-0.18808885559496585,neutral,neutral,3,2,5,0.4
2021-04-12,Financials,0.13204339682539684,0.13204339682539684,56.60216984126984,56.60216984126984,0.4819747054286719,0.46486667809923354,neutral,neutral,40,5,5,1.0
2021-04-12,Healthcare,0.08950333333333334,0.12643,54.47516666666667,56.3215,0.06467224771769327,0.41011365769017827,neutral,neutral,12,5,5,1.0
2021-04-12,Industrials,0.022583333333333334,-0.0979,51.12916666666667,45.105000000000004,-0.4840175895476291,-1.8965729346491234,neutral,extreme_fear,6,3,5,0.6
2021-04-12,Materials,0.0159,0.0159,50.795,50.795,,,,,4,3,5,0.6
2021-04-12,RealEstate,0.36605,0.36605,68.3025,68.3025,,,,,2,2,5,0.4
2021-04-12,Tech,-0.03590625,-0.03590625,48.2046875,48.2046875,-1.3763588710241867,-1.403175103798578,fear,fear,16,4,5,0.8
2021-04-12,Utilities,0.14843333333333333,0.14843333333333333,57.421666666666674,57.421666666666674,0.4576913677841688,0.4910875320135172,neutral,neutral,3,3,5,0.6
2021-04-13,Comm,0.18297333333333332,0.18297333333333332,59.14866666666667,59.14866666666667,1.4473539557805188,1.4309168618946864,greed,greed,7,3,5,0.6
2021-04-13,Consumer,0.1398633333333333,0.1398633333333333,56.99316666666666,56.99316666666666,1.2590079033457844,1.333656706489493,greed,greed,16,5,5,1.0
2021-04-13,Energy,0.09538333333333332,0.09538333333333332,54.76916666666667,54.76916666666667,0.5792058737586151,0.5399599290181316,greed,greed,8,3,5,0.6
2021-04-13,Financials,0.15095089743589743,0.15095089743589743,57.54754487179488,57.54754487179488,0.6986710359255105,0.6672881076764339,greed,greed,31,5,5,1.0
2021-04-13,Healthcare,0.02653958333333333,0.02653958333333333,51.32697916666666,51.32697916666666,-0.5891527785466344,-0.6264435764733663,fear,fear,12,4,5,0.8
2021-04-13,Industrials,0.21556666666666668,0.21556666666666668,60.778333333333336,60.778333333333336,1.8746222613293826,1.864841609676338,extreme_greed,extreme_greed,7,3,5,0.6
2021-04-13,Materials,,,,,,,,,0,0,5,0.0
2021-04-13,RealEstate,0.0077,0.0077,50.385000000000005,50.385000000000005,,,,,1,1,5,0.2
2021-04-13,Tech,0.15684444444444443,0.15684444444444443,57.84222222222222,57.84222222222222,0.8222963646934512,0.7651789128484421,greed,greed,8,3,5,0.6
2021-04-13,Utilities,0.16413888888888892,0.16413888888888892,58.20694444444444,58.20694444444444,0.5570020249889419,0.5840574838755948,greed,greed,6,3,5,0.6
2021-04-14,Comm,0.146795,0.146795,57.33975,57.33975,0.9990693233955373,0.9860654981025767,greed,greed,14,5,5,1.0
2021-04-14,Consumer,0.049459166666666665,0.049459166666666665,52.47295833333333,52.47295833333333,-0.3198400446746189,-0.18506661854097387,neutral,neutral,21,5,5,1.0
2021-04-14,Energy,0.013125000000000001,0.013125000000000001,50.65625,50.65625,-0.09101162888507709,-0.09699800354729492,neutral,neutral,10,4,5,0.8
2021-04-14,Financials,0.13017035190615836,0.13521140762463343,56.508517595307914,56.760570381231666,0.44733213778641523,0.4876973987664414,neutral,neutral,60,5,5,1.0
2021-04-14,Healthcare,-0.013019999999999999,-0.013019999999999999,49.349,49.349,-0.9959401229735874,-1.031149729332313,fear,fear,12,5,5,1.0
2021-04-14,Industrials,0.1087375,0.1087375,55.43687499999999,55.43687499999999,0.5346040142958971,0.5671570034458212,greed,greed,13,4,5,0.8
2021-04-14,Materials,0.17965,0.17965,58.9825,58.9825,0.9896159196199186,0.8772681336276593,greed,greed,4,4,5,0.8
2021-04-14,RealEstate,0.1806,0.1806,59.03,59.03,0.6337161767516442,0.6234690992707661,greed,greed,2,2,5,0.4
2021-04-14,Tech,0.06233333333333334,0.06233333333333334,53.11666666666667,53.11666666666667,-0.25412483669617925,-0.29521190344307285,neutral,neutral,8,4,5,0.8
2021-04-14,Utilities,0.0857625,0.0857625,54.288125,54.288125,0.030665222366836085,0.08699002851031253,neutral,neutral,5,4,5,0.8
2021-04-15,Comm,-0.037608333333333334,-0.037608333333333334,48.11958333333333,48.11958333333333,-1.137109717995959,-1.136899455143525,fear,fear,7,2,5,0.4
2021-04-15,Consumer,-0.05360023809523809,-0.05360023809523809,47.319988095238095,47.319988095238095,-2.102265604771625,-1.896812503850669,extreme_fear,extreme_fear,17,4,5,0.8
2021-04-15,Energy,0.01213,0.01213,50.6065,50.6065,-0.09846136300825134,-0.10400569983891256,neutral,neutral,6,5,5,1.0
2021-04-15,Financials,0.2291975,0.23670305555555554,61.459875,61.83515277777778,1.6124128162058535,1.6029340507224887,extreme_greed,extreme_greed,29,4,5,0.8
2021-04-15,Healthcare,0.047439999999999996,0.047439999999999996,52.372,52.372,-0.3513395248952076,-0.3881683465389343,neutral,neutral,9,5,5,1.0
2021-04-15,Industrials,0.15390555555555555,0.15390555555555555,57.695277777777775,57.695277777777775,1.0738775092366566,1.0881881120653991,greed,greed,6,3,5,0.6
2021-04-15,Materials,,,,,,,,,0,0,5,0.0
2021-04-15,RealEstate,0.032100000000000004,0.032100000000000004,51.605000000000004,51.605000000000004,-0.5205046675078661,-0.5343429402191576,fear,fear,5,4,5,0.8
2021-04-15,Tech,0.04196875,0.04196875,52.0984375,52.0984375,-0.4835885586441907,-0.5210612645162341,neutral,fear,10,4,5,0.8
2021-04-15,Utilities,0.03675,0.03675,51.837500000000006,51.837500000000006,-0.29773548170999203,-0.2231175413973373,neutral,neutral,2,1,5,0.2
2021-04-16,Comm,0.100425,0.100425,55.02125,55.02125,0.466410109796234,0.4570182595333138,neutral,neutral,4,2,5,0.4
2021-04-16,Consumer,0.16574645833333335,0.16574645833333335,58.287322916666675,58.287322916666675,1.6863171647749386,1.7445235866568136,extreme_greed,extreme_greed,20,4,5,0.8
2021-04-16,Energy,0.15060833333333334,0.15060833333333334,57.530416666666675,57.530416666666675,1.0373354341419005,0.97594989992187,greed,greed,10,4,5,0.8
2021-04-16,Financials,0.1924252380952381,0.18472380952380954,59.6212619047619,59.23619047619047,1.1429632148732347,0.9961446764754681,greed,greed,36,5,5,1.0
2021-04-16,Healthcare,-0.13405,-0.33285,43.2975,33.3575,-2.25331329762003,-4.358726171109141,extreme_fear,extreme_fear,2,2,5,0.4
2021-04-16,Industrials,-0.011527777777777776,-0.011527777777777776,49.42361111111111,49.42361111111111,-0.9333347351612498,-0.8539219886942643,fear,fear,8,3,5,0.6
2021-04-16,Materials,-0.1769,-0.1769,41.154999999999994,41.154999999999994,-1.5678639604859945,-1.4597414691089,extreme_fear,fear,2,2,5,0.4
2021-04-16,RealEstate,0.0,0.0,50.0,50.0,-0.764657395196857,-0.7790829286527531,fear,fear,1,1,5,0.2
2021-04-16,Tech,0.008549999999999995,0.008549999999999995,50.4275,50.4275,-0.861218666980497,-0.8927543535351203,fear,fear,8,3,5,0.6
2021-04-16,Utilities,,,,,,,,,0,0,5,0.0
2021-04-19,Comm,-0.01608125,-0.01608125,49.1959375,49.1959375,-0.8830379139371195,-0.8842610617769499,fear,fear,8,4,5,0.8
2021-04-19,Consumer,0.10649607843137254,0.10649607843137254,55.32480392156862,55.32480392156862,0.6522410351123112,0.7424627074688097,greed,greed,40,5,5,1.0
2021-04-19,Energy,0.08459166666666668,0.08459166666666668,54.22958333333333,54.22958333333333,0.48158345095035665,0.4480895933774503,neutral,neutral,11,3,5,0.6
2021-04-19,Financials,0.08612535714285714,0.08612535714285714,54.306267857142856,54.306267857142856,-0.11362928113551252,-0.09358695322308859,neutral,neutral,22,5,5,1.0
2021-04-19,Healthcare,0.012305238095238097,0.012305238095238097,50.61526190476191,50.61526190476191,-0.6674510046206703,-0.6186732312434013,fear,fear,15,5,5,1.0
2021-04-19,Industrials,0.07359375000000001,0.07359375000000001,53.67968750000001,53.67968750000001,0.10420161328416545,0.14897479734163602,neutral,neutral,13,4,5,0.8
2021-04-19,Materials,0.19726666666666667,0.19726666666666667,59.86333333333334,59.86333333333334,1.111701694382654,0.9941333136505728,greed,greed,3,3,5,0.6
2021-04-19,RealEstate,0.09025,0.09025,54.512499999999996,54.512499999999996,-0.05138568785194056,-0.06338861625317826,neutral,neutral,5,2,5,0.4
2021-04-19,Tech,0.07983619047619048,0.07983619047619048,53.99180952380952,53.99180952380952,-0.03490032353081705,-0.07772920755675487,neutral,neutral,25,4,5,0.8
2021-04-19,Utilities,0.029924999999999997,0.029924999999999997,51.496249999999996,51.496249999999996,-0.3412941799643308,-0.26474760763658894,neutral,neutral,7,2,5,0.4
2021-04-20,Comm,-0.10611904761904761,-0.10611904761904761,44.694047619047616,44.694047619047616,-1.9138634308396039,-1.9088027130556728,extreme_fear,extreme_fear,12,4,5,0.8
2021-04-20,Consumer,0.04415650793650794,0.04415650793650794,52.2078253968254,52.2078253968254,-0.3998426570685928,-0.2724061387115414,neutral,neutral,26,5,5,1.0
2021-04-20,Energy,0.0668,0.0668,53.339999999999996,53.339999999999996,0.3309887356810102,0.30493667579047495,neutral,neutral,6,3,5,0.6
2021-04-20,Financials,0.16133,0.16133,58.0665,58.0665,0.7693853790062607,0.7335010842348972,greed,greed,16,5,5,1.0
2021-04-20,Healthcare,0.1400736111111111,0.14833194444444445,57.00368055555556,57.41659722222222,0.648837890455138,0.6640849639276283,greed,greed,13,4,5,0.8
2021-04-20,Industrials,0.025946969696969698,0.025946969696969698,51.297348484848484,51.297348484848484,-0.47451429274439194,-0.41153907318545224,neutral,neutral,16,4,5,0.8
2021-04-20,Materials,-0.4137,-0.4137,29.315,29.315,-3.205670121141067,-2.969926952135915,extreme_fear,extreme_fear,1,1,5,0.2
2021-04-20,RealEstate,,,,,,,,,0,0,5,0.0
2021-04-20,Tech,0.0605375,0.0605375,53.026875,53.026875,-0.2571117340603908,-0.29636534938903886,neutral,neutral,12,3,5,0.6
2021-04-20,Utilities,0.024499999999999997,0.024499999999999997,51.225,51.225,-0.37527233704825136,-0.2973806204240704,neutral,neutral,4,3,5,0.6
2021-04-21,Comm,-0.13837222222222223,-0.009511111111111107,43.08138888888889,49.52444444444444,-2.2216745564628932,-0.7588319513064443,extreme_fear,fear,18,3,5,0.6
2021-04-21,Consumer,0.07903333333333333,0.07903333333333333,53.95166666666667,53.95166666666667,0.19173503155097527,0.296561727230077,neutral,neutral,11,5,5,1.0
2021-04-21,Energy,0.06364375,0.06364375,53.1821875,53.1821875,0.3023685677161664,0.2778027443581497,neutral,neutral,11,4,5,0.8
2021-04-21,Financials,0.08905416666666667,0.08905416666666667,54.452708333333334,54.452708333333334,-0.08914235862459763,-0.07090183721410699,neutral,neutral,13,4,5,0.8
2021-04-21,Healthcare,0.10338,0.10338,55.169000000000004,55.169000000000004,0.26499557796313256,0.23403595510978065,neutral,neutral,8,5,5,1.0
2021-04-21,Industrials,-0.04010000000000001,0.02729999999999999,47.995,51.364999999999995,-1.2761334631997405,-0.39233476053428606,fear,neutral,8,5,5,1.0
2021-04-21,Materials,0.186525,0.186525,59.32625,59.32625,0.9969859741486351,0.9021304077282493,greed,greed,5,4,5,0.8
2021-04-21,RealEstate,0.094175,0.094175,54.708749999999995,54.708749999999995,-0.02013764752154387,-0.031955027954233856,neutral,neutral,3,2,5,0.4
2021-04-21,Tech,0.04334166666666667,0.04334166666666667,52.16708333333333,52.16708333333333,-0.4547677926966523,-0.4907249801972993,neutral,neutral,12,4,5,0.8
2021-04-21,Utilities,0.0970357142857143,0.0970357142857143,54.85178571428572,54.85178571428572,0.12366819305855296,0.17297931031557157,neutral,neutral,8,2,5,0.4
2021-04-22,Comm,0.18976666666666664,0.1936060606060606,59.48833333333333,59.68030303030303,1.4988631320622765,1.5508593774878003,greed,extreme_greed,26,3,5,0.6
2021-04-22,Consumer,0.13971250000000002,0.13971250000000002,56.985625,56.985625,1.2209829632764087,1.2870637351475338,greed,greed,15,4,5,0.8
2021-04-22,Energy,-0.010983333333333336,-0.010983333333333336,49.450833333333335,49.450833333333335,-0.3221951643088248,-0.3166773928448953,neutral,neutral,10,3,5,0.6
2021-04-22,Financials,0.076625,0.076625,53.83125,53.83125,-0.2357649343631694,-0.20839154332200016,neutral,neutral,17,4,5,0.8
2021-04-22,Healthcare,-0.0034099999999999977,-0.0034099999999999977,49.829499999999996,49.829499999999996,-0.8429451734305087,-0.7804721560197587,fear,fear,9,5,5,1.0
2021-04-22,Industrials,0.080096,0.063948,54.004799999999996,53.197399999999995,0.2059648976149174,0.045967557311126235,neutral,neutral,10,5,5,1.0
2021-04-22,Materials,0.1407607142857143,0.1407607142857143,57.03803571428572,57.03803571428572,0.68086755755157,0.6099736888519711,greed,greed,11,2,5,0.4
2021-04-22,RealEstate,0.1515,0.1515,57.574999999999996,57.574999999999996,0.43414845181293593,0.42377272270934274,neutral,neutral,4,3,5,0.6
2021-04-22,Tech,0.350085,0.31266625,67.50425,65.6333125,3.1267211821488607,2.607191680734189,extreme_greed,extreme_greed,28,4,5,0.8
2021-04-22,Utilities,0.20375000000000001,0.20375000000000001,60.18750000000001,60.18750000000001,0.8575590688312368,0.8651984539607617,greed,greed,7,3,5,0.6
2021-04-23,Comm,0.010026666666666665,0.010026666666666665,50.501333333333335,50.501333333333335,-0.5082551528519677,-0.544940925467337,fear,fear,10,3,5,0.6
2021-04-23,Consumer,0.02822466666666667,0.02822466666666667,51.41123333333333,51.41123333333333,-0.6864123364974556,-0.5513419233572703,fear,fear,22,5,5,1.0
2021-04-23,Energy,0.028797499999999997,0.028797499999999997,51.439875,51.439875,0.013896232144328969,0.0033503574670504742,neutral,neutral,16,5,5,1.0
2021-04-23,Financials,0.012808333333333333,0.012808333333333333,50.64041666666667,50.64041666666667,-0.9948185231045954,-0.9198835387068658,fear,fear,10,4,5,0.8
2021-04-23,Healthcare,0.18245,0.18245,59.1225,59.1225,1.095357763926058,0.9952854694525856,greed,greed,2,2,5,0.4
2021-04-23,Industrials,0.2222738095238095,0.2222738095238095,61.11369047619048,61.11369047619048,1.9426564824182382,1.938915553668176,extreme_greed,extreme_greed,10,3,5,0.6
2021-04-23,Materials,0.225875,0.225875,61.29375,61.29375,1.235434023597011,1.1263571456595651,greed,greed,3,2,5,0.4
2021-04-23,RealEstate,0.3839,0.3839,69.19500000000001,69.19500000000001,2.2830074918885424,2.2783942488203843,extreme_greed,extreme_greed,1,1,5,0.2
2021-04-23,Tech,0.06152019230769231,0.06152019230769231,53.07600961538461,53.07600961538461,-0.26536220238723046,-0.3009320088060096,neutral,neutral,22,4,5,0.8
2021-04-23,Utilities,0.011166666666666667,0.011166666666666667,50.55833333333334,50.55833333333334,-0.4819191619853843,-0.39967306177003376,neutral,neutral,3,3,5,0.6
2021-04-26,Comm,-0.06704583333333333,-0.06704583333333333,46.647708333333334,46.647708333333334,-1.3554256318630304,-1.4099491776676258,fear,fear,9,4,5,0.8
2021-04-26,Consumer,0.07747254901960784,0.07747254901960784,53.873627450980386,53.873627450980386,0.1568542597532364,0.25925995792959705,neutral,neutral,31,5,5,1.0
2021-04-26,Energy,0.009946666666666677,0.009946666666666677,50.49733333333334,50.49733333333334,-0.1454073634992561,-0.14824547081907247,neutral,neutral,13,5,5,1.0
2021-04-26,Financials,0.08864666666666668,0.08864666666666668,54.43233333333334,54.43233333333334,-0.07794023588361725,-0.060797401280280404,neutral,neutral,21,5,5,1.0
2021-04-26,Healthcare,0.12007399999999999,0.12007399999999999,56.0037,56.0037,0.43326321218717095,0.3892155965910702,neutral,neutral,15,5,5,1.0
2021-04-26,Industrials,0.10078769841269841,0.10078769841269841,55.039384920634916,55.039384920634916,0.4247403634541941,0.4530056067128418,neutral,neutral,14,3,5,0.6
2021-04-26,Materials,0.0,0.0,50.0,50.0,-0.27355490219531686,-0.2770006558646672,neutral,neutral,1,1,5,0.2
2021-04-26,RealEstate,0.057499999999999996,0.057499999999999996,52.87500000000001,52.87500000000001,-0.3426167041314786,-0.3547634194627081,neutral,neutral,7,4,5,0.8
2021-04-26,Tech,0.18888888888888888,0.08202962962962963,59.44444444444444,54.101481481481486,1.1518985130821822,-0.07032682280106402,greed,neutral,15,3,5,0.6
2021-04-26,Utilities,0.16676666666666665,0.16676666666666665,58.33833333333334,58.33833333333334,0.6019300502736356,0.6230213748455162,greed,greed,5,3,5,0.6
2021-04-27,Comm,-0.09092592592592592,-0.09092592592592592,45.4537037037037,45.4537037037037,-1.5934164391520484,-1.6510123291663765,extreme_fear,extreme_fear,11,3,5,0.6
2021-04-27,Consumer,0.04885571428571429,0.04885571428571429,52.44278571428571,52.44278571428571,-0.33349249439336526,-0.21369149233163073,neutral,neutral,22,4,5,0.8
2021-04-27,Energy,0.0011555555555555555,0.0011555555555555555,50.05777777777778,50.05777777777778,-0.21919100894400018,-0.21842375961037125,neutral,neutral,5,3,5,0.6
2021-04-27,Financials,0.12312142857142858,0.12312142857142858,56.15607142857143,56.15607142857143,0.33622790243393946,0.327651670676307,neutral,neutral,16,4,5,0.8
2021-04-27,Healthcare,0.09037833333333334,0.09037833333333334,54.51891666666666,54.51891666666666,0.12053618115253419,0.10234267087695281,neutral,neutral,14,5,5,1.0
2021-04-27,Industrials,0.06056101190476191,0.07183690476190477,53.0280505952381,53.59184523809524,-0.06422502135800352,0.10757809487905594,neutral,neutral,52,4,5,0.8
2021-04-27,Materials,0.08635833333333333,0.08635833333333333,54.31791666666667,54.31791666666667,0.30066760352960054,0.2581752810565443,neutral,neutral,5,2,5,0.4
